FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.39504030215903185,0.26043366583629296,0.5043400035614872,0.24029930746473838,0.9813466044327428,0.9813605554668089,0.9813466044327428,0.9822175891164515,0.0001749750203834742,9.543245281616265e-05,3.510351210225658e-05,7.985860084035538e-05
