DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.9666666666666667,0.9629629629629629,0.9666666666666667,0.9666666666666667,0.22729518740541405,0.31960442662239075,0.26487185971604454,0.19233657295505205,0.9668420295329441,0.9640434205041919,0.9670338801200187,0.9663261627639779,0.00028021908623979044,6.976625114003166e-05,7.512784949262177e-05,1.2202289368181905e-05
