FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.9703703703703703,0.9740740740740741,0.9777777777777777,0.9740740740740741,0.1819907655266838,0.18072550376463267,0.23382477555423975,0.1895196226800585,0.9708148203377406,0.9746196096292303,0.9777111184840387,0.9745374876236261,2.4024040297572095e-05,2.5651088047634554e-05,1.3914158588972672e-05,1.1484835927020608e-05
