Method,Epoch,Train_Accuracy,Test_Accuracy
Baseline,1,0.8944444444444445,0.9666666666666667
SmallBatch,1,0.8925925925925926,0.9629629629629629
MixedPrecision,1,0.899074074074074,0.9666666666666667
ReduceComplexity,1,0.8629629629629629,0.9666666666666667
