DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.8,0.6352941176470588,0.8176470588235294,0.5470588235294118,41.962934494018555,37.86581614613533,51.98579502105713,23.230478525161743,0.7847410113403896,0.6011767373454808,0.8060185092712806,0.4794347295193072,0.0005551141607259712,0.00013304621644786432,3.41600461544557e-05,0.00042927141804457113
