FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.7411764705882353,0.6941176470588235,0.27647058823529413,0.611764705882353,3.275561571121216,2.029588997364044,169.04303741455078,9.594732284545898,0.7209875169233211,0.6738259690973163,0.1415126050420168,0.5186039463856614,0.0001500815598460224,2.3668350739360808e-05,0.00011081403598081701,0.00015680488419993335
