DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.9941176470588236,0.9941176470588236,0.9882352941176471,0.9882352941176471,0.03874899111300086,0.07871580416228123,0.05596723805791252,0.045268423383883295,0.9941202487186825,0.9941202487186825,0.9882774125984332,0.9882774125984332,0.0002584060174205169,0.0001835544563169452,2.7959415844531428e-05,2.8459588023819635e-05
