FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.8647058823529412,0.8705882352941177,0.7764705882352941,0.9294117647058824,0.3861010397473971,0.378373920917511,0.6337138017018636,0.44330933690071106,0.8608530717077502,0.8643529411764705,0.7610327239003709,0.9292202607448069,5.2974005011661216e-05,1.8371041890893333e-05,1.8344552840020418e-05,3.247432110180467e-05
