DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.6962257657450958,0.7042560513938282,0.7058621085235747,0.7063209819892164,2.554432669620374,2.579466246859931,2.6416588986749616,3.3789703708428602,0.6955209291954628,0.6995993615089011,0.7039589964547189,0.7037894861518049,0.002785899335377661,0.0022876935075023305,0.0023712417612469184,0.0012518887198532823
