FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.733738671561317,0.7311001491338763,0.7389009980497878,0.7408512102787657,1.1402483276285968,1.1041065334946245,1.0750873390134874,1.1099242176655884,0.7305441042042986,0.7282334534835376,0.7354312037999872,0.7343833751425008,0.0012122030636831783,0.0019335604648954092,0.0014351241464542678,0.0010833321872881186
