FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.6626132843868303,0.7284616267064357,0.6615808190891361,0.5909143053802914,1.027306142060653,0.7916106002918188,0.9897074060163636,1.3697117221528206,0.6135674770720142,0.7095999096728223,0.6067156378052904,0.5262305363536158,0.0006259481520738348,0.001450867048065654,0.00043543128348706424,0.00034346843997898194
