DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.7296088103705404,0.7368360674543994,0.7340828266605484,0.6800504760812206,4.718685348396716,39.84756686592448,4.7902750925741335,8.483645093613777,0.7184863594389925,0.7232811128494558,0.7182865020216133,0.6383715600285707,0.00228078423227495,0.0023819715140890674,0.0007104558992281497,0.0006228613052903043
