DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.7058621085235747,0.7079270391189629,0.7103361248135827,0.7042560513938282,3.790323855239393,3.5951606452246727,3.6486267138531794,3.3691266771856245,0.6971189993920986,0.7076393001381621,0.7085607567295865,0.7023849772498705,0.0019397861474564637,0.0017359745737556102,0.001726189577991477,0.0013045321671365784
