FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.7385568429505563,0.7341975450269588,0.7423425490421016,0.7339681082941379,1.2987325476421105,1.2676119000920445,1.3348560434776349,1.3246798978183731,0.7331200741559603,0.7283562447163201,0.7364991014739546,0.7278259359020451,0.0016704382739305636,0.002273135594228331,0.0015667780775146885,0.0009013126304910612
