DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.913722267871816,0.9327855382087099,0.9076417419884963,0.9186524239934265,7.847305750474334,37.155852619112316,7.624669644360741,6.232886299490929,0.9037927730662028,0.9257558987102611,0.8907382248981258,0.909930870136636,0.00122185736603478,0.00030933021810299185,0.00011195101702105332,0.00013472836575990723
