Method,Epoch,Train_Accuracy,Test_Accuracy
Baseline,1,0.9285919540229886,0.913722267871816
SmallBatch,1,0.9515188834154351,0.9327855382087099
MixedPrecision,1,0.9219827586206897,0.9076417419884963
ReduceComplexity,1,0.8195812807881774,0.809038619556286
ReduceComplexity,2,0.8691297208538588,0.8539030402629416
ReduceComplexity,3,0.9354474548440066,0.9186524239934265
