Method,Global_Round,Test_Accuracy,Test_Loss
Baseline,1,0.9365653245686113,0.20557432770192702
SmallBatch,1,0.9408381265406738,0.19106141927637432
MixedPrecision,1,0.9368940016433853,0.20387426585797708
ReduceComplexity,1,0.9372226787181595,0.21193646989014311
