FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.9071487263763353,0.9290057518488085,0.9152013147082991,0.9084634346754313,0.444140895580252,0.2471748860552907,0.26581916585564613,0.4729280372460683,0.8952167552269262,0.9213627916791911,0.9032898630160134,0.8924380633620357,0.0006436490929181611,0.0007839884150599682,0.00034207384435701267,0.0004307323561961514
