DL_Baseline_Accuracy,DL_SmallBatch_Accuracy,DL_MixedPrecision_Accuracy,DL_ReduceComplexity_Accuracy,DL_Baseline_Loss,DL_SmallBatch_Loss,DL_MixedPrecision_Loss,DL_ReduceComplexity_Loss,DL_Baseline_F1,DL_SmallBatch_F1,DL_MixedPrecision_F1,DL_ReduceComplexity_F1,DL_Baseline_emissions,DL_SmallBatch_emissions,DL_MixedPrecision_emissions,DL_ReduceComplexity_emissions
0.9418241577649958,0.9416598192276089,0.9442892358258012,0.9382087099424815,0.15441037458489545,0.1581457859436684,0.15170262975335433,0.16093216372254007,0.942549549953017,0.9411684125630154,0.9439864773127539,0.9377979207376513,0.0009005649407091274,0.00011208316856636383,0.0001159349314709387,8.862504226440132e-05
