Method,Global_Round,Test_Accuracy,Test_Loss
Baseline,1,0.904847986852917,0.8120234494746044
SmallBatch,1,0.7580936729663106,1.1431294801347542
SmallBatch,2,0.9387017255546426,0.21469796790268408
MixedPrecision,1,0.9152013147082991,0.5213402080598302
ReduceComplexity,1,0.914215283483977,0.3493395649013719
