FL_Baseline_Accuracy,FL_SmallBatch_Accuracy,FL_MixedPrecision_Accuracy,FL_ReduceComplexity_Accuracy,FL_Baseline_Loss,FL_SmallBatch_Loss,FL_MixedPrecision_Loss,FL_ReduceComplexity_Loss,FL_Baseline_F1,FL_SmallBatch_F1,FL_MixedPrecision_F1,FL_ReduceComplexity_F1,FL_Baseline_emissions,FL_SmallBatch_emissions,FL_MixedPrecision_emissions,FL_ReduceComplexity_emissions
0.9365653245686113,0.9408381265406738,0.9368940016433853,0.9372226787181595,0.20557432770192702,0.19106141927637432,0.20387426585797708,0.21193646989014311,0.9327500642813319,0.9370934129553206,0.9334208949266897,0.9335021512621614,0.0004760787258455933,0.0005265507924436824,0.00034209613480714143,0.00019784940578592423
